Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
88,3:39:00,Keyleth,Healing,11,,,,,"Healing Word (2nd), Keyleth heals 11 points"
88,3:40:47,Keyleth,Constitution Save,16,11,,,,Concentration with Bless
88,3:41:24,Taryon,Constitution Save,25,19,,5 (10/2) Lightning to Taryon,,Against Lightning Charge
88,3:41:29,Percy,Constitution Save,18,11,,10 Lightning to Percy,,Against Lightning Charge
88,3:41:34,Keyleth,Constitution Save,7,2,,10 Lightning to Keyleth,,"Against Lightning Charge, Keyleth is unconscious"
88,3:41:36,Vax'ildan,Constitution Save,19,19,,5 (10/2) Lightning to Vax'ildan,,Against Lightning Charge
88,3:41:46,Vex'ahlia,Constitution Save,16,14,,10 Lightning to Vex'ahlia,,Against Lightning Charge
88,3:41:50,Trinket,Constitution Save,14,12,,10 Lightning to Trinket,,Against Lightning Charge
88,3:41:52,Grog,Constitution Save,15,5,,5 (10/2) Lightning to Grog,,Against Lightning Charge
88,3:43:47,Shark,Attack,Unknown,Unknown,,,,Disregarded due to advantage
88,3:43:47,Shark,Attack,15,7,,,,Bite with advantage
88,3:45:24,Trinket,Attack,Nat19,19,Y,,,Disregarded due to disadvantage
88,3:45:24,Trinket,Attack,Nat19,19,Y,,,Bite against Kraken Tentacle 2
88,3:45:44,Trinket,Damage,10,,,10 to Kraken Tentacle 2,,
88,3:47:01,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:47:01,Percy,Attack,17,4,,,,Longsword with disadvantage
88,3:47:14,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:47:14,Percy,Attack,19,6,,,,Longsword with disadvantage
88,3:47:24,Percy,Damage,13,,,13 to Kraken Tentacle 3,,
88,3:47:35,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:47:35,Percy,Attack,16,3,,,,Longsword with disadvantage
88,3:50:17,Vex'ahlia,Dexterity Save,29,17,,13 (25/2) Lightning to Vex'ahlia,,Against Lightning Storm
88,3:50:17,Taryon,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:50:20,Taryon,Dexterity Save,5,5,,25 Lightning to Taryon,,Against Lightning Storm with disadvantage
88,3:50:20,Percy,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:50:21,Percy,Dexterity Save,15,9,,25 Lightning to Percy,,Against Lightning Storm with disadvantage
88,3:50:21,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:50:23,Vax'ildan,Dexterity Save,16,6,,6 (25/2/2) to Vax'ildan,,Against Lightning Storm with disadvantage
88,3:51:48,Grog,Healing,12,,,,,"Potion of Greater Healing, Keyleth heals 12 points, is conscious"
88,3:52:28,Grog,Attack,28,12,,,,Dwarven Thrower Reckless
88,3:52:36,Grog,Damage,25,,,25 to Kraken,,
88,3:53:17,Taryon,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:53:17,Taryon,Spell Attack,Unknown,Unknown,,,,Disregarded due to Luck
88,3:53:17,Taryon,Spell Attack,20,11,,,,Alchemical Acid with disadvantage and Luck
88,3:53:34,Taryon,Damage,22,,,22 Acid to Kraken Tentacle 4,,
88,3:54:19,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,3:54:19,Vax'ildan,Attack,23,Unknown,,,,Whisper with Bless
88,3:54:17,Vax'ildan,Attack,34,Unknown,,,,Dagger Sneak Attack with Bless
88,3:54:59,Vax'ildan,Damage,34,,,34 to Kraken Tentacle 5,,Tentacle 5 is destroyed
88,4:02:54,Shark,Attack,Unknown,Unknown,,,,Disregarded due to advantage
88,4:02:54,Shark,Attack,21,13,,,,Bite with advantage
88,4:03:09,Shark,Damage,12,,,12 to Kraken,,
88,4:08:30,Grog,Attack,31,15,,,,Dwarven Thrower Reckless Retaliation
88,4:08:36,Grog,Damage,22,,,22 to Kraken Tentacle 6,,
88,4:09:07,Grog,Attack,30,14,,,,Dwarven Thrower Reckless
88,4:09:13,Grog,Damage,16,,,16 to Kraken Tentacle 6,,"Tentacle 6 is destroyed, Grog is no longer grappled"
88,4:09:56,Keyleth,Constitution Save,Nat15,15,,,,Concentration
88,4:09:57,Grog,Attack,Nat20,20,Y,,,Dwarven Thrower Reckless
88,4:10:26,Grog,Damage,30,,,30 to Kraken Tentacle 7,,"Tentacle 7 is destroyed, Keyleth is no longer grappled"
88,4:10:52,Grog,Attack,32,16,,,,Dwarven Thrower Reckless
88,4:10:56,Grog,Damage,22,,,22 to Kraken Tentacle 8,,
88,4:11:59,Vax'ildan,Dexterity Save,21,11,,,,Disregarded due to disadvantage
88,4:11:59,Vax'ildan,Dexterity Save,Unknown,Unknown,,6 (24/2/2) Lightning to Vax'ildan,,Against Lightning Storm with disadvantage
88,4:12:08,Grog,Dexterity Save,19,17,,12 (24/2) Lightning to Grog,,Against Lightning Storm with Bless
88,4:12:12,Keyleth,Dexterity Save,21,16,,24 Lightning to Keyleth,,"Against Lightning Storm with Bless, Keyleth is unconscious"
88,4:12:30,Taryon,Dexterity Save,Nat1,1,,24 Lightning to Taryon,,Against Lightning Storm with disadvantage
88,4:12:30,Taryon,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,4:13:32,Taryon,Healing,35,,,,,"Healing Draught, Taryon heals 35 points"
88,4:14:28,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,4:14:28,Vax'ildan,Attack,Unknown,Unknown,,,,Whisper Thrown to the ground
88,4:19:43,Taryon,Strength Save,11,10,,,,Against Current
88,4:19:49,Percy,Strength Save,23,17,,,,Against Current
88,4:19:57,Keyleth,Strength Save,21,16,,,,Against Current
88,4:19:58,Vax'ildan,Strength Save,18,16,,,,Against Current
88,4:20:00,Vex'ahlia,Strength Save,23,18,,,,Against Current
88,4:20:02,Trinket,Strength Save,10,7,,,,Against Current
88,4:20:05,Grog,Strength Save,Unknown,Unknown,,,,Disregarded due to advantage
88,4:20:05,Grog,Strength Save,22,9,,,,Against Current with advantage
88,4:20:34,Shark,Strength Save,18,14,,,,Against Current
88,4:21:47,Vex'ahlia,Attack,25,12,,,,Disregarded due to disadvantage
88,4:21:47,Vex'ahlia,Attack,25,12,,,,Fenthras with disadvantage
88,4:21:54,Vex'ahlia,Damage,21,,,17 to Kraken Tentacle 8,,"Kraken is immune to Lightning Damage, Tentacle 8 is destroyed,
Vax'ildan is no longer grappled"
88,4:22:30,Vex'ahlia,Stealth,22,12,,,,
88,4:22:45,Shark,Attack,Unknown,Unknown,,,,Disregarded due to advantage
88,4:22:45,Shark,Attack,26,18,,,,Bite with advantage
88,4:22:57,Shark,Damage,14,,,14 to Kraken,,
88,4:26:51,Grog,Intelligence,9,11,,,,
88,4:27:30,Grog,Attack,Nat20,20,Y,,,Dwarven Thrower Reckless
88,4:27:46,Grog,Damage,35,,,35 to Kraken Tentacle 9,,Tentacle 9 is destroyed
88,4:28:54,Grog,Attack,23,7,,,,Dwarven Thrower Reckless
88,4:28:59,Grog,Damage,17,,,17 to Kraken Tentacle 10,,
88,4:29:11,Grog,Attack,31,15,,,,Dwarven Thrower Reckless
88,4:29:14,Grog,Damage,25,,,25 to Kraken Tentacle 10,,Tentacle 10 is destroyed
88,4:30:20,Taryon,Attack,21,14,,,,Disregarded due to disadvantage
88,4:30:20,Taryon,Attack,17,10,,,,Ring of the Ram (3 charges) with disadvantage
88,4:31:26,Grog,Attack,31,15,,,,Dwarven Thrower Reckless Retaliation
88,4:31:31,Grog,Damage,21,,,21 to Kraken Tentacle 2,,
88,4:31:39,Vax'ildan,Death Save,Unknown,Unknown,,,,Disregarded due to advantage
88,4:31:39,Vax'ildan,Death Save,Unknown,Unknown,,,,"With advantage, success"
88,4:33:48,Keyleth,Wisdom,23,17,,,,"Grasping Vine, Grog is no longer grappled"
88,4:35:58,Keyleth,Healing,8,,,,,"Healing Word (2nd), Keyleth heals 8 points"
88,4:36:56,Taryon,Constitution Save,12,6,,13 Lightning to Taryon,,Against Lightning Charge
88,4:37:09,Keyleth,Constitution Save,Nat1,1,,13 Lightning to Keyleth,,"Against Lightning Charge, Keyleth is unconscious"
88,4:37:54,Vex'ahlia,Constitution Save,20,18,,13 Lightning to Vex'ahlia,,Against Lightning Charge
88,4:37:59,Trinket,Constitution Save,4,2,,13 Lightning to Trinket,,Against Lightning Charge
88,4:38:01,Grog,Constitution Save,23,13,,6 (13/2) to Grog,,Against Lightning Charge
88,4:40:19,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,4:40:19,Vex'ahlia,Attack,23,10,,,,Fenthras with disadvantage
88,4:40:38,Vex'ahlia,Damage,14,,,11 Piercing to Kraken,,Kraken is immune to Lightning Damage
88,4:40:38,Vex'ahlia,Damage,18,,,18 Piercing to Kraken,,Hail of Thorns Damage
88,4:41:20,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,4:41:20,Vex'ahlia,Attack,29,16,,,,Fenthras with disadvantage
88,4:01:35,Vex'ahlia,Damage,20,,,16 Piercing to Kraken,,Kraken is immune to Lightning Damage
88,4:47:14,Grog,Investigation,Nat1,1,,,,
88,4:47:37,Grog,Healing,16,,,,,"Potion of Greater Healing, Grog heals 16 points"
88,4:48:12,Shark,Attack,Unknown,Unknown,,,,Disregarded due to advantage
88,4:48:12,Shark,Attack,22,14,,,,Bite with advantage
88,4:48:20,Shark,Damage,14,,,14 to Kraken Tentacle 4,,Tentacle 4 is destroyed
88,4:51:40,Taryon,Other,5,,,,,Prismatic Spray Beam
88,4:51:51,Taryon,Damage,35,,,17 (35/2) Cold to Kraken,,Prismatic Spray
88,4:52:40,Vax'ildan,Death Save,Unknown,Unknown,,,,Disregarded due to advantage
88,4:52:40,Vax'ildan,Death Save,Unknown,Unknown,,,,"With advantage, success"
88,4:53:10,Keyleth,Death Save,3,3,,,,Failure
88,4:53:38,Taryon,Dexterity Save,11,11,,6 Lightning to Taryon,,Against Lightning Storm
88,4:53:38,Vex'ahlia,Dexterity Save,19,9,,6 Lightning to Vex'ahlia,,Against Lightning Storm
88,4:53:38,Trinket,Dexterity Save,5,3,,6 Lightning to Trinket,,"Against Lightning Storm, Trinket is unconscious"
88,4:54:20,Vex'ahlia,Healing,7,,,,,"Cure Wounds (3rd), Keyleth heals 7 points, is conscious"
88,4:55:52,Shark,Attack,Unknown,Unknown,,,,Disregarded due to advantage
88,4:55:52,Shark,Attack,28,20,,,,"Bite with advantage, bad math/mod"
88,4:56:12,Shark,Damage,12,,,12 to Kraken Tentacle 2,,
88,4:58:58,Grog,Attack,29,13,,,,Dwarven Thrower Reckless
88,4:59:18,Grog,Damage,20,4,,20 to Kraken,,
88,4:59:21,Grog,Attack,22,6,,,,Dwarven Thrower Reckless
88,4:59:28,Grog,Damage,24,,,24 to Kraken,,
88,4:59:32,Grog,Attack,Nat20,20,Y,,,Dwarven Thrower Reckless
88,4:59:48,Grog,Damage,51,,,51 to Kraken,,Grog and Vax'ildan are no longer swallowed
88,5:02:15,Taryon,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
88,5:02:15,Taryon,Attack,Nat1,1,,,,Rod of Mercurial Form (crossbow) with disadvantage
88,5:02:50,Vax'ildan,Death Save,Unknown,Unknown,,,,Disregarded due to advantage
88,5:02:50,Vax'ildan,Death Save,Unknown,Unknown,,,,"With advantage, Vax'ildan is dead"
88,5:05:18,Taryon,Dexterity Save,18,18,,8 Lightning to Taryon,,Against Lightning Storm
88,5:05:18,Grog,Dexterity Save,17,15,,4 (8/2) Lightnint to Grog,,Against Lightning Storm
88,5:06:20,Grog,Attack,23,7,,,,Dwarven Thrower Reckless Retaliation
88,5:06:30,Grog,Damage,23,,,23 to Kraken Tentacle 3,,"Tentacle 3 is destroyed, Grog is no longer grappled"
88,5:07:12,Taryon,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,5:07:12,Taryon,Dexterity Save,18,16,,13 Lightning to Taryon,,"Against Lightning Storm with disadvantage, Taryon is unconscious"
88,5:07:12,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
88,5:07:12,Grog,Dexterity Save,20,18,,7 (13/2) Lightning to Grog,,Against Lightning Storm with advantage
88,5:08:12,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
88,5:08:12,Grog,Dexterity Save,19,17,,5 (10/2) Lightning to Grog,,Against Lightning Storm with advantage
88,5:11:08,Grog,Wisdom Save,3,3,,,,Disregarded due to advantage
88,5:11:08,Grog,Wisdom Save,5,5,,,,Against Friends with advantage
88,5:11:28,Percy,Persuasion,Nat20,20,,,,With advantage
88,5:11:28,Percy,Persuasion,Unknown,Unknown,,,,Disregarded due to advantage
88,5:14:34,Grog,Healing,7,,,,,"Potion of Common Healing, Grog heals 7 points"
88,5:14:46,Taryon,Death Save,11,11,,,,
88,5:15:15,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
88,5:15:15,Grog,Dexterity Save,16,14,,7 (14/2) Lightning to Grog,,Against Lightning Storm with disadvantage
88,5:16:05,Percy,Healing,6,,,,,"Potion of Common Healing, Taryon heals 6 points, is conscious"
88,5:18:10,Grog,Attack,32,16,,,,Dwarven Thrower Reckless
88,5:18:17,Grog,Damage,20,,,20 to Kraken,,
88,5:18:20,Grog,Attack,26,10,,,,Dwarven Thrower Reckless
88,5:18:17,Grog,Damage,24,,,24 to Kraken,,
88,5:18:32,Grog,Attack,23,7,,,,Dwarven Thrower Reckless
88,5:18:38,Grog,Damage,19,,,19 to Kraken,,Grog is no longer swallowed
89,0:19:32,Grog,Attack,23,7,,,,Dwarven Thrower Reckless (Thrown)
89,0:19:49,Grog,Damage,25,,,25 to Kraken,,
89,0:42:05,Vex'ahlia,Investigation,22,15,,,,
89,0:48:44,Vex'ahlia,Persuasion,25,17,,,,
89,0:51:37,Keyleth,Wisdom,20,14,,,,
89,0:54:09,Grog,Intimidation,22,9,,,,(uses strength mod)
89,1:07:02,Percy,Insight,13,10,,,,
89,1:41:52,Percy,Perception,16,8,,,,
89,2:14:18,Grog,Deception,15,12,,,,
89,2:14:26,Taryon,Insight,8,9,,,,
89,2:19:19,Grog,Perception,19,19,,,,
89,2:19:21,Vex'ahlia,Perception,29,16,,,,
89,2:19:23,Vax'ildan,Perception,22,10,,,,Possible RT use
89,2:19:25,Keyleth,Perception,23,12,,,,
89,2:19:31,Percy,Perception,27,19,,,,
89,2:19:31,Percy,Perception,11,3,,,,Disregarded
89,2:48:32,Pike,Insight,Nat20,20,,,,
89,2:50:50,Grog,Insight,Nat20,20,,,,
89,2:56:57,Percy,Tinkering,18,7,,,,
89,2:58:19,Vex'ahlia,Investigation,26,19,,,,
89,2:58:25,Vax'ildan,Investigation,23,15,,,,
89,3:02:56,Vax'ildan,Investigation,22,14,,,,
89,3:05:51,Vax'ildan,Thieves' Tools,26,11,,,,
89,3:15:41,Vex'ahlia,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
89,3:15:41,Vex'ahlia,Wisdom Save,23,Unknown,,,,With advantage and Bless
90,0:36:16,Vex'ahlia,Insight,13,4,,,,
90,0:55:01,Vax'ildan,Investigation,20,11,,,,
90,0:58:11,Percy,Dexterity,22,16,,,,Pottery
90,0:59:14,Percy,Tinkering,21,10,,,,Prof + INT
90,1:00:48,Taryon,Persuasion,24,17,,,,
90,1:03:21,Taryon,Dexterity,Unknown,Unknown,,,,Disregarded due to Luck
90,1:03:21,Taryon,Dexterity,17,17,,,,With Luck
90,1:07:34,Vax'ildan,Disguise Kit,Unknown,Unknown,,,,Disregarded due to Luck
90,1:07:34,Vax'ildan,Disguise Kit,Nat20,20,,,,With Luck
90,1:10:43,Vex'ahlia,Perception,24,9,,,,
90,1:23:24,Vex'ahlia,Insight,14,5,,,,
90,1:36:26,Percy,Investigation,16,11,,,,
90,1:41:51,Keyleth,Persuasion,11,11,,,,
90,1:46:47,Keyleth,Perception,31,19,,,,
90,2:11:15,Taryon,Deception,10,8,,,,With Luck
90,2:11:15,Taryon,Deception,Unknown,Unknown,,,,Disregarded due to Luck
90,2:15:32,Grog,Perception,15,15,,,,
90,2:18:49,Grog,Persuasion,Nat20,20,,,,
90,2:23:00,Taryon,Persuasion,24,17,,,,
90,2:24:46,Taryon,Intelligence,20,16,,,,
90,2:29:14,Taryon,Persuasion,22,15,,,,
90,2:32:04,Grog,Perception,2,2,,,,
90,2:33:10,Grog,Intimidation,17,11,,,,
90,2:33:18,Taryon,Insight,16,17,,,,
90,2:33:43,Taryon,Constitution Save,Nat20,20,,,,
90,2:34:21,Grog,Deception,9,8,,,,
90,2:54:39,Vex'ahlia,Investigation,13,5,,,,
90,2:57:24,Vex'ahlia,Investigation,25,17,,,,
90,3:14:36,Vax'ildan,Insight,Nat1,1,,,,
90,3:14:41,Percy,Insight,13,10,,,,
90,3:14:52,Grog,Deception,20,19,,,,
90,3:16:34,Keyleth,Insight,21,9,,,,
90,3:18:52,Vex'ahlia,Insight,11,2,,,,
90,3:20:14,Percy,Insight,Nat20,20,,,,
90,3:20:15,Keyleth,Insight,15,3,,,,
90,3:20:18,Vex'ahlia,Insight,24,15,,,,
91,1:39:11,Vex'ahlia,Perception,30,15,,,,
91,1:39:12,Vax'ildan,Perception,24,10,,,,Possible RT use
91,1:41:06,Vex'ahlia,Stealth,18,7,,,,
91,1:53:33,Keyleth,Perception,14,2,,,,
91,1:56:54,Percy,Investigation,Nat20,20,,,,
91,2:02:20,Vex'ahlia,Perception,25,10,,,,
91,2:05:07,Percy,Stealth,15,9,,,,
91,2:06:51,Vax'ildan,Perception,27,13,,,,
91,2:15:23,Vex'ahlia,Perception,27,12,,,,
91,2:15:39,Vex'ahlia,Perception,17,2,,,,
91,2:18:40,Vex'ahlia,Deception,21,12,,,,
91,2:31:22,Keyleth,Perception,24,12,,,,
91,2:41:54,Vex'ahlia,Insight,17,8,,,,
91,2:43:41,Vex'ahlia,Persuasion,18,10,,,,
91,2:48:54,Vex'ahlia,Investigation,13,5,,,,
91,2:48:55,Vax'ildan,Investigation,18,9,,,,
91,3:04:05,Percy,Intelligence,12,7,,,,
91,3:04:48,Keyleth,Other,10,,,,,Heroes' Feast HP
91,3:55:18,Keyleth,Stealth,21,13,,,,
91,4:00:23,Keyleth,Deception,6,6,,,,
92,0:17:43,Keyleth,Intimidation,Unknown,Unknown,,,,Disregarded due to advantage
92,0:17:43,Keyleth,Intimidation,25,18,,,,With advantage (Erinyes)
92,0:19:13,Keyleth,Perception,22,10,,,,
92,0:27:16,Taryon,Religion,19,15,,,,
92,0:27:28,Percy,Religion,11,6,,,,
92,0:28:37,Percy,Intelligence,Nat1,1,,,,
92,0:28:37,Taryon,Intelligence,Nat1,1,,,,
92,0:28:39,Grog,Intelligence,13,15,,,,
92,0:41:56,Trinket,Strength,14,12,,,,
92,0:42:01,Doty,Strength,10,,,,,
92,0:58:21,Keyleth,Investigation,Nat20,20,,,,
92,1:03:36,Keyleth,Intimidation,Unknown,Unknown,,,,Disregarded due to advantage
92,1:03:36,Keyleth,Intimidation,26,19,,,,With advantage (Erinyes)
92,1:05:06,Vex'ahlia,Insight,26,17,,,,
92,1:15:52,Vex'ahlia,Perception,24,9,,,,
92,1:15:53,Vax'ildan,Perception,30,16,,,,
92,1:33:16,Vex'ahlia,Insight,24,15,,,,
92,1:57:42,Grog,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,1:57:42,Grog,Wisdom Save,Nat20,20,,,,With advantage
92,1:57:43,Taryon,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,1:57:43,Taryon,Wisdom Save,Nat20,20,,,,With advantage
92,1:57:45,Keyleth,Wisdom Save,31,17,,,,Disregarded due to advantage
92,1:57:45,Keyleth,Wisdom Save,32,18,,,,With advantage
92,1:57:53,Percy,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,1:57:53,Percy,Wisdom Save,19,16,,,,With advantage
92,1:57:55,Vex'ahlia,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,1:57:55,Vex'ahlia,Wisdom Save,11,8,,,,With advantage
92,1:58:00,Vax'ildan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,1:58:00,Vax'ildan,Wisdom Save,16,14,,,,With advantage
92,2:07:22,Grog,Stealth,Nat20,20,,,,With Pass Without a Trace
92,2:07:26,Percy,Stealth,30,14,,,,With Pass Without a Trace
92,2:07:27,Taryon,Stealth,24,14,,,,With Pass Without a Trace
92,2:07:28,Keyleth,Stealth,38,20,,,,"With Pass Without a Trace, Unannounced nat 20 or bad mod"
92,2:07:30,Vax'ildan,Stealth,44,17,,,,With Pass Without a Trace
92,2:07:31,Vex'ahlia,Stealth,39,18,,,,With Pass Without a Trace
92,2:09:13,Grog,Stealth,25,13,,,,With Pass Without a Trace
92,2:09:15,Keyleth,Stealth,29,11,,,,With Pass Without a Trace
92,2:09:16,Taryon,Stealth,16,6,,,,With Pass Without a Trace
92,2:09:23,Vex'ahlia,Stealth,22,1,,,,"With Pass Without a Trace, Unannounced nat 1 or bad mod"
92,2:09:23,Percy,Stealth,Nat1,1,,,,With Pass Without a Trace
92,2:09:30,Vax'ildan,Stealth,37,10,,,,"With Pass Without a Trace, Possible RT use"
92,2:10:47,Percy,Deception,9,7,,,,
92,2:13:49,Percy,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
92,2:13:49,Percy,Stealth,Unknown,Unknown,,,,With Pass Without a Trace with disadvantage
92,2:18:07,Vax'ildan,Stealth,46,19,,,,With Pass Without a Trace
92,2:18:24,Vax'ildan,Attack,25,11,,,,Whisper Sneak Attack
92,2:19:05,Vax'ildan,Damage,34,,,45 Piercing/Psychic to Imp,1,
92,2:19:54,Percy,Stealth,23,7,,,,With Pass Without a Trace
92,2:19:56,Taryon,Stealth,24,14,,,,With Pass Without a Trace
92,2:19:57,Vax'ildan,Stealth,37,10,,,,"With Pass Without a Trace, Possible RT use"
92,2:22:32,Taryon,Stealth,22,12,,,,With Pass Without a Trace
92,2:22:33,Grog,Stealth,23,11,,,,With Pass Without a Trace
92,2:22:34,Keyleth,Stealth,34,16,,,,With Pass Without a Trace
92,2:22:37,Percy,Stealth,27,11,,,,With Pass Without a Trace
92,2:22:38,Vex'ahlia,Stealth,26,5,,,,With Pass Without a Trace
92,2:22:39,Vax'ildan,Stealth,37,10,,,,"With Pass Without a Trace, Possible RT use"
92,2:27:56,Grog,Strength,15,13,,,,
92,2:29:54,Vex'ahlia,Perception,Unknown,Unknown,,,,
92,2:30:14,Vax'ildan,Perception,24,10,,,,Possible RT use
92,2:31:41,Vax'ildan,Stealth,40,13,,,,With Pass Without a Trace
92,2:38:20,Vax'ildan,Investigation,33,24,,,,
92,2:38:26,Vex'ahlia,Insight,10,1,,,,
92,2:38:28,Grog,Insight,12,12,,,,
92,2:39:29,Vex'ahlia,Healing,23,,,,,"Cure Wounds (3rd), Tova heals 21 points"
92,2:40:08,Vax'ildan,Thieves' Tools,30,19,,,,
92,2:40:23,Vex'ahlia,Thieves' Tools,24,13,,,,
92,2:44:30,Taryon,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
92,2:44:30,Taryon,Stealth,19,9,,,,With disadvantage and Pass Without a Trace
92,2:44:31,Grog,Stealth,31,19,,,,With disadvantage and Pass Without a Trace
92,2:44:31,Grog,Stealth,Nat20,20,,,,Disregarded due to disadvantage
92,2:44:48,Tova,Stealth,Unknown,Unknown,,,,
92,2:45:00,Percy,Stealth,18,2,,,,With Pass Without a Trace
92,2:45:00,Vax'ildan,Stealth,Unknown,Unknown,,,,With Pass Without a Trace
92,2:45:00,Vex'ahlia,Stealth,Unknown,Unknown,,,,With Pass Without a Trace
92,2:45:56,Keyleth,Initiative,3,1,,,,
92,2:46:09,Percy,Initiative,28,16,,,,
92,2:46:20,Tova,Initiative,21,20,,,,
92,2:46:25,Vax'ildan,Initiative,18,13,,,,
92,2:46:28,Vex'ahlia,Initiative,16,11,,,,
92,2:46:32,Grog,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
92,2:46:32,Grog,Initiative,14,12,,,,With advantage
92,2:46:39,Taryon,Initiative,4,4,,,,
92,2:48:01,Percy,Acrobatics,22,16,,,,
92,2:48:47,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
92,2:48:47,Percy,Attack,28,15,,,,Longsword with disadvantage
92,2:48:53,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
92,2:48:53,Percy,Attack,15,2,,,,Longsword with disadvantage
92,2:48:59,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
92,2:48:59,Percy,Attack,24,11,,,,Longsword with disadvantage
92,2:49:19,Percy,Damage,23,,,23 (18 Piercing + 5 Lightning) to Cambion,,
92,2:51:00,Tova,Attack,13,2,,,,
92,2:51:00,Tova,Attack,17,6,,,,
92,2:52:25,Percy,Attack,Unknown,Unknown,,,,Longsword Attack of Opportunity
92,2:52:25,Tova,Attack,24,14,,,,Greatsword Attack of Opportunity (Werebear)
92,2:52:45,Tova,Damage,13,,,13 Slashing to Cambion,,
92,2:54:01,Vax'ildan,Attack,17,3,,,,Whisper
92,2:54:04,Vax'ildan,Attack,29,16,,,,Dagger of Venom
92,2:54:16,Vax'ildan,Damage,2,,,2 Piercing to Cambion,,
92,2:54:42,Vax'ildan,Damage,19,,,9 (19/2) Poison to Cambion,,
92,2:55:45,Vex'ahlia,Attack,20,4,,,,Fenthras
92,2:55:59,Vex'ahlia,Damage,15,,,15 (11 Piercing + 4 Lightning) to Cambion,,
92,2:56:13,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras
92,2:56:32,Vex'ahlia,Damage,19,,,19 (11 Piercing + 4 Lightning +4 HM) to Cambion,,
92,2:58:11,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
92,2:58:11,Grog,Attack,24,7,,,,Dwarven Thrower Reckless
92,2:58:22,Grog,Damage,2,,,21 Bludgeoning to Cambion,,
92,2:58:30,Grog,Attack,Nat1,1,,,,Disregarded due to advantage
92,2:58:30,Grog,Attack,31,14,,,,Dwarven Thrower Reckless
92,2:58:39,Grog,Damage,23,,,23 Bludgeoning to Cambion,1,
92,3:07:29,Tova,Attack,30,19,,,,Greatsword (Werebear)
92,3:07:48,Tova,Damage,21,,,21 Slashing to Lemure 1,1,
92,3:09:34,Taryon,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
92,3:09:34,Taryon,Wisdom Save,18,19,,,,With advantage against Charm
92,3:10:50,Vax'ildan,Attack,18,4,,,,Whisper Sneak Attack
92,3:11:22,Vax'ildan,Damage,44,,,44 Piercing/Psychic to Lemure 2,1,
92,3:11:57,Vax'ildan,Perception,24,10,,,,
92,3:12:31,Vax'ildan,Stealth,30,13,,,,
92,3:13:53,Trinket,Attack,28,19,,,,
92,3:14:14,Trinket,Damage,14,,,14 Slashing to Succubus,,
92,3:14:21,Trinket,Attack,26,17,,,,
92,3:14:31,Trinket,Damage,17,,,17  Piercing to Succubus,,
92,3:16:06,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
92,3:16:06,Grog,Attack,33,16,,,,Dwarven Thrower Reckless
92,3:16:17,Grog,Damage,18,,,18 Bludgeoning to Succubus,,
92,3:16:25,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
92,3:16:25,Grog,Attack,36,19,,,,Dwarven Thrower Rckless
92,3:16:29,Grog,Damage,23,,,23 Bludgeoning to Succubus,,
92,3:18:33,Taryon,Attack,21,13,,,,Flaming Lance
92,3:18:53,Taryon,Damage,10,,,8 Piercing/Fire to Succubus,,
